"id","ruleYear","stateFIPS","stateName","stateAbbrev","countyortownName","famsize","numadults","numkids","agePerson1","agePerson2","agePerson3","agePerson4","agePerson5","agePerson6","agePerson7","agePerson8","agePerson9","agePerson10","agePerson11","agePerson12","empl_healthcare","income","assets.cash","exp.childcare","exp.food","exp.rentormortgage","exp.healthcare","exp.utilities","exp.misc","exp.transportation","netexp.childcare","netexp.food","netexp.rentormortgage","netexp.healthcare","netexp.utilities","value.snap","value.schoolmeals","value.section8","value.liheap","value.medicaid.adult","value.medicaid.child","value.aca","value.employerhealthcare","value.CCDF","value.HeadStart","value.PreK","value.cdctc.fed","value.cdctc.state","value.ctc.fed","value.ctc.state","value.eitc.fed","value.eitc.state","value.eitc","value.ctc","value.cdctc","value.ssdi","value.ssi","value.tanf","value.wic","AfterTaxIncome","NetResources","tax.income.fed","tax.income.state"
757,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21576,0,0,3574,12663,3953,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,0,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18224,-9363,698,1003
758,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19867,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16896,-10691,527,924
759,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25182,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,742,2133,0,0,0,0,0,0,4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21027,-6799,1058,1171
760,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20162,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17126,-10461,556,938
761,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23389,0,0,3574,12663,6151,2133,2668,4994,0,3574,12663,610,2133,0,0,0,0,0,0,5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19633,-8061,879,1088
762,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14674,0,0,3574,12663,5624,2133,2668,4994,0,472,12663,503,2133,3102,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,300,0,300,0,0,0,0,0,0,13544,-10641,7,0
763,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22566,0,0,3574,12663,5072,2133,2668,4994,0,3574,12663,555,2133,0,0,0,0,0,0,4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18994,-8645,797,1049
764,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17416,0,0,3574,12663,5624,2133,2668,4994,0,1130,12663,503,2133,2444,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14992,-10151,282,810
765,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24237,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,670,2133,0,0,0,0,0,0,4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20292,-7462,964,1127
766,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27796,0,0,3574,12663,6434,2133,2668,4994,0,3574,12663,966,2133,0,0,0,0,0,0,5468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23025,-5025,1352,1293
767,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14816,0,0,3574,12663,5624,2133,2668,4994,0,506,12663,503,2133,3068,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13661,-10858,22,0
768,2024,49,"Utah","UT","Salt Lake County",1,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25090,0,0,3574,12663,6551,2133,2668,4994,0,3574,12663,735,2133,0,0,0,0,0,0,5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20955,-6864,1049,1167
769,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20000,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,-10587,540,930
770,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15814,0,0,3574,12663,5624,2133,2668,4994,0,745,12663,503,2133,2829,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,212,0,212,0,0,0,0,0,0,14483,-10063,121,0
771,2024,49,"Utah","UT","Salt Lake County",2,1,1,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21540,0,11016,8907.12,14360,9154,3328,5001,6498,11016,131.999999999999,14360,1306,3328,6420,0,0,0,5121,2727,0,0,0,0,0,0,0,1600,0,4213,843,5056,1600,0,0,0,0,2355.12,18981,-17056,0,911
772,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23487,0,0,3574,12663,6151,2133,2668,4994,0,3574,12663,617,2133,0,0,0,0,0,0,5534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19709,-7992,889,1092
773,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16948,0,0,3574,12663,5624,2133,2668,4994,0,1018,12663,503,2133,2556,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15236,-9795,235,180
774,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20347,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17269,-10318,575,946
775,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24867,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,717,2133,0,0,0,0,0,0,4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20782,-7019,1027,1156
776,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22390,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,544,2133,0,0,0,0,0,0,5141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18857,-8771,779,1041
777,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21666,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,0,0,4843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18295,-9292,707,1007
778,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16009,0,0,3574,12663,5624,2133,2668,4994,0,792,12663,503,2133,2782,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,198,0,198,0,0,0,0,0,0,14643,-9964,141,0
779,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17061,0,0,3574,12663,5624,2133,2668,4994,0,1045,12663,503,2133,2529,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15178,-9880,246,332
780,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22765,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,568,2133,0,0,0,0,0,0,4778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19148,-8504,816,1059
781,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18511,0,0,3574,12663,5624,2133,2668,4994,0,1393,12663,503,2133,2181,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15843,-9563,391,861
782,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11796,0,0,3574,12663,5624,2133,2668,4994,0,82,12663,503,2133,3492,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10894,-13201,0,0
783,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23142,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,593,2133,0,0,0,0,0,0,4753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19442,-8235,854,1076
784,2024,49,"Utah","UT","Salt Lake County",1,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28816,0,0,4901.43,NA,3530,NA,NA,3816,0,4901.43,NA,803,NA,0,0,0,0,0,2727,0,0,0,0,0,0,0,0,0,3239,648,3887,0,0,0,0,0,0,24670,NA,692,1250
785,2024,49,"Utah","UT","Salt Lake County",1,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25928,0,0,3574,12663,3953,2133,2668,4994,0,3574,12663,802,2133,0,0,0,0,0,0,3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21606,-6280,1133,1206
786,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19387,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16524,-11063,479,901
787,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16065,0,0,3574,12663,5624,2133,2668,4994,0,806,12663,503,2133,2768,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14690,-10129,146,0
788,2024,49,"Utah","UT","Salt Lake County",1,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19724,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16786,-10801,512,917
789,2024,49,"Utah","UT","Salt Lake County",1,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22715,0,0,4901.43,NA,3530,NA,NA,3816,0,4901.43,NA,803,NA,0,0,0,0,0,2727,0,0,0,0,0,0,0,0,0,4213,843,5056,0,0,0,0,0,0,19929,NA,82,966
790,2024,49,"Utah","UT","Salt Lake County",2,1,1,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20643,0,9302,6984.48,14360,9154,3328,4638,6498,9302,132,14360,1306,3328,6420,0,0,0,5121,2727,0,0,0,0,0,0,0,1600,870,4213,843,5056,2470,0,0,0,0,432.48,18194,-14896,0,870
791,2024,49,"Utah","UT","Salt Lake County",2,1,1,25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21531,0,9302,6984.48,14360,9154,3328,4638,6498,9302,132,14360,1306,3328,6420,0,0,0,5121,2727,0,0,0,0,0,0,0,1600,911,4213,843,5056,2511,0,0,0,0,432.48,18973,-14076,0,911
792,2024,49,"Utah","UT","Salt Lake County",1,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24438,0,0,3574,12663,6551,2133,2668,4994,0,3574,12663,685,2133,0,0,0,0,0,0,5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20448,-7321,984,1136
793,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17654,0,0,3574,12663,5624,2133,2668,4994,0,1187,12663,503,2133,2387,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15177,-10023,305,821
794,2024,49,"Utah","UT","Salt Lake County",1,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22148,0,0,3574,12663,6551,2133,2668,4994,0,3574,12663,529,2133,0,0,0,0,0,0,6022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18669,-8944,755,1030
795,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23067,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,588,2133,0,0,0,0,0,0,4758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19382,-8290,847,1073
796,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27595,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,947,2133,0,0,0,0,0,0,4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22874,-5157,1327,1283
797,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9293,0,0,3574,12663,5624,2133,2668,4994,0,82,12663,503,2133,3492,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8582,-15513,0,0
798,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19396,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16530,-11057,480,902
799,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10066,0,0,3574,12663,5624,2133,2668,4994,0,82,12663,503,2133,3492,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296,-14799,0,0
800,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19178,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16361,-11226,458,892
801,2024,49,"Utah","UT","Salt Lake County",1,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24743,0,0,3574,12663,4854,2133,2668,4994,0,3574,12663,708,2133,0,0,0,0,0,0,4146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20685,-7107,1014,1151
802,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19637,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16718,-10869,504,913
803,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19795,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16841,-10746,520,920
804,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23979,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,651,2133,0,0,0,0,0,0,5034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20092,-7643,938,1115
805,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18187,0,0,3574,12663,5624,2133,2668,4994,0,1315,12663,503,2133,2259,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15591,-9737,359,846
806,2024,49,"Utah","UT","Salt Lake County",2,1,1,25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25867,0,9302,6984.48,14360,9154,3328,4638,6498,9302,6552,14360,1306,3328,0,0,0,0,5121,2727,0,0,0,0,0,397,0,1997,0,3710,742,4452,1997,397,0,0,0,432.48,22378,-17812,397,1113
807,2024,49,"Utah","UT","Salt Lake County",1,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26277,0,0,3574,12663,3953,2133,2668,4994,0,3574,12663,831,2133,0,0,0,0,0,0,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21876,-6039,1169,1222
808,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21555,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,0,0,4843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18208,-9379,696,1002
809,2024,49,"Utah","UT","Salt Lake County",1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22745,0,0,3574,12663,3953,2133,2668,4994,0,3574,12663,567,2133,0,0,0,0,0,0,3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19133,-8518,814,1058
810,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29051,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,1087,2133,0,0,0,0,0,0,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23976,-4195,1502,1351
811,2024,49,"Utah","UT","Salt Lake County",1,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23504,0,0,3574,12663,6551,2133,2668,4994,0,3574,12663,618,2133,0,0,0,0,0,0,5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19723,-7979,890,1093
812,2024,49,"Utah","UT","Salt Lake County",1,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20564,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17439,-10148,596,956
813,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23010,0,0,3574,12663,6151,2133,2668,4994,0,3574,12663,584,2133,0,0,0,0,0,0,5567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19339,-8329,841,1070
814,2024,49,"Utah","UT","Salt Lake County",1,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22981,0,0,3574,12663,4854,2133,2668,4994,0,3574,12663,582,2133,0,0,0,0,0,0,4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19316,-8350,838,1069
815,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14457,0,0,3574,12663,5624,2133,2668,4994,0,420,12663,503,2133,3154,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13351,-11082,0,0
816,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23656,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,628,2133,0,0,0,0,0,0,5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19840,-7872,906,1100
817,2024,49,"Utah","UT","Salt Lake County",1,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25591,0,0,3574,12663,4854,2133,2668,4994,0,3574,12663,774,2133,0,0,0,0,0,0,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21344,-6514,1099,1190
818,2024,49,"Utah","UT","Salt Lake County",1,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25751,0,0,4901.43,NA,3530,NA,NA,3816,0,4901.43,NA,803,NA,0,0,0,0,0,2727,0,0,0,0,0,0,0,0,0,3729,746,4475,0,0,0,0,0,0,22289,NA,385,1107
819,2024,49,"Utah","UT","Salt Lake County",1,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21488,0,0,3574,12663,6551,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,0,0,6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18156,-9431,689,999
820,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21802,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,508,2133,0,0,0,0,0,0,5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18400,-9192,720,1014
821,2024,49,"Utah","UT","Salt Lake County",1,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20687,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17533,-10054,609,962
822,2024,49,"Utah","UT","Salt Lake County",1,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21566,0,0,4901.43,NA,3530,NA,NA,3816,0,4901.43,NA,803,NA,0,0,0,0,0,2727,0,0,0,0,0,0,0,0,0,4213,843,5056,0,0,0,0,0,0,19003,NA,0,913
823,2024,49,"Utah","UT","Salt Lake County",1,1,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23531,0,0,3574,12663,6551,2133,2668,4994,0,3574,12663,620,2133,0,0,0,0,0,0,5931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19744,-7960,893,1094
824,2024,49,"Utah","UT","Salt Lake County",2,1,1,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15570,0,11016,6984.48,14360,9154,3328,4809,6498,11016,132,14360,1306,3328,6420,0,0,0,5121,2727,0,0,0,0,0,0,0,1600,0,4213,0,4213,1600,0,0,0,0,432.48,14379,-22309,0,0
825,2024,49,"Utah","UT","Salt Lake County",1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28783,0,0,3574,12663,5685,2133,2668,4994,0,3574,12663,1060,2133,0,0,0,0,0,0,4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23773,-4371,1470,1338
826,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22455,0,0,3574,12663,6434,2133,2668,4994,0,3574,12663,548,2133,0,0,0,0,0,0,5886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18907,-8725,786,1044
827,2024,49,"Utah","UT","Salt Lake County",1,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22141,0,0,3574,12663,6551,2133,2668,4994,0,3574,12663,528,2133,0,0,0,0,0,0,6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18663,-8949,754,1030
828,2024,49,"Utah","UT","Salt Lake County",1,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24109,0,0,3574,12663,4854,2133,2668,4994,0,3574,12663,661,2133,0,0,0,0,0,0,4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20193,-7552,951,1121
829,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14571,0,0,3574,12663,5624,2133,2668,4994,0,447,12663,503,2133,3127,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13456,-11004,0,0
830,2024,49,"Utah","UT","Salt Lake County",1,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20254,0,0,4901.43,NA,3530,NA,NA,3816,0,4901.43,NA,803,NA,0,0,0,0,0,2727,0,0,0,0,0,0,0,0,0,4213,843,5056,0,0,0,0,0,0,17853,NA,0,852
831,2024,49,"Utah","UT","Salt Lake County",1,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23632,0,0,3574,12663,4854,2133,2668,4994,0,3574,12663,627,2133,0,0,0,0,0,0,4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19822,-7889,903,1099
832,2024,49,"Utah","UT","Salt Lake County",1,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20627,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17487,-10100,603,959
833,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20532,0,0,3574,12663,5624,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17413,-10174,593,955
834,2024,49,"Utah","UT","Salt Lake County",1,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18405,0,0,3574,12663,5624,2133,2668,4994,0,1367,12663,503,2133,2207,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15761,-9619,380,856
835,2024,49,"Utah","UT","Salt Lake County",1,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24072,0,0,3574,12663,5346,2133,2668,4994,0,3574,12663,658,2133,0,0,0,0,0,0,4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20164,-7578,947,1119
836,2024,49,"Utah","UT","Salt Lake County",1,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19000,0,0,4901.43,NA,3530,NA,NA,3816,0,4901.43,NA,803,NA,0,0,0,0,0,2727,0,0,0,0,0,0,0,0,0,4213,793,5006,0,0,0,0,0,0,16753,NA,0,793
837,2024,49,"Utah","UT","Salt Lake County",1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20798,0,0,3574,12663,6434,2133,2668,4994,0,3574,12663,503,2133,0,0,0,0,0,0,5931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17620,-9967,620,967
